Date,Machine,Shift,Temps_planifie_h,Temps_arret_h,Temps_fonctionnement_h,Pieces_produites,Pieces_bonnes,Pieces_defectueuses,Disponibilite,Performance,Qualite,OEE,Cause arret
2024-03-28,Presse #1,Nuit,8,1.5,6.5,570,557,13,0.8125,0.8769230769230769,0.9771929824561404,0.69625,Reglage
2024-03-28,Presse #2,Jour,8,1.0,7.0,639,611,28,0.875,0.9609022556390978,0.9561815336463224,0.8039473684210526,Reglage
2024-03-28,Presse #2,Nuit,8,2.5,5.5,474,459,15,0.6875,0.907177033492823,0.9683544303797469,0.6039473684210527,Reglage
2024-03-28,Tour #1,Jour,8,4.5,3.5,150,111,39,0.4375,0.5357142857142857,0.74,0.1734375,Panne
2024-03-28,Tour #1,Nuit,8,1.5,6.5,507,475,32,0.8125,0.975,0.9368836291913215,0.7421875,Reglage
2024-03-28,Tour #2,Jour,8,0.0,8.0,556,538,18,1.0,0.8176470588235294,0.9676258992805755,0.7911764705882353,Maintenance
2024-03-28,Tour #2,Nuit,8,0.5,7.5,567,548,19,0.9375,0.8894117647058822,0.9664902998236331,0.8058823529411764,Maintenance
2024-03-29,Presse #1,Jour,8,0.0,8.0,742,721,21,1.0,0.9275,0.9716981132075472,0.90125,Reglage
2024-03-29,Presse #1,Nuit,8,1.0,7.0,701,683,18,0.875,1.0014285714285713,0.9743223965763196,0.85375,Maintenance
2024-03-29,Presse #2,Jour,8,2.0,6.0,559,550,9,0.75,0.980701754385965,0.9838998211091234,0.7236842105263158,Reglage
2024-03-29,Presse #2,Nuit,8,0.5,7.5,583,577,6,0.9375,0.8182456140350878,0.9897084048027445,0.7592105263157896,Reglage
2024-03-29,Tour #1,Jour,8,4.5,3.5,150,123,27,0.4375,0.5357142857142857,0.82,0.19218749999999998,Panne
2024-03-29,Tour #1,Nuit,8,0.5,7.5,580,554,26,0.9375,0.9666666666666666,0.9551724137931035,0.8656249999999999,Maintenance
2024-03-29,Tour #2,Jour,8,1.0,7.0,509,502,7,0.875,0.8554621848739495,0.9862475442043221,0.738235294117647,Maintenance
2024-03-29,Tour #2,Nuit,8,1.0,7.0,550,524,26,0.875,0.9243697478991596,0.9527272727272728,0.7705882352941176,Reglage
2024-03-30,Presse #1,Jour,8,0.5,7.5,615,607,8,0.9375,0.82,0.9869918699186991,0.7587499999999999,Reglage
2024-03-30,Presse #1,Nuit,8,1.5,6.5,530,506,24,0.8125,0.8153846153846154,0.9547169811320755,0.6325,Reglage
2024-03-30,Presse #2,Jour,8,1.0,7.0,542,535,7,0.875,0.8150375939849624,0.9870848708487084,0.7039473684210525,Maintenance
2024-03-30,Presse #2,Nuit,8,2.5,5.5,458,446,12,0.6875,0.8765550239234449,0.9737991266375546,0.5868421052631578,Reglage
2024-03-30,Tour #1,Jour,8,1.0,7.0,554,507,47,0.875,0.9892857142857142,0.9151624548736462,0.7921875,Reglage
2024-03-30,Tour #1,Nuit,8,1.5,6.5,450,424,26,0.8125,0.8653846153846153,0.9422222222222222,0.6624999999999999,Maintenance
2024-03-30,Tour #2,Jour,8,1.0,7.0,542,528,14,0.875,0.9109243697478991,0.974169741697417,0.776470588235294,Maintenance
2024-03-30,Tour #2,Nuit,8,2.5,5.5,379,367,12,0.6875,0.8106951871657754,0.9683377308707124,0.5397058823529411,Reglage
2024-03-31,Presse #1,Jour,8,2.0,6.0,594,567,27,0.75,0.99,0.9545454545454546,0.70875,Reglage
2024-03-31,Presse #1,Nuit,8,0.5,7.5,602,572,30,0.9375,0.8026666666666666,0.9501661129568106,0.715,Reglage
2024-03-31,Presse #2,Jour,8,0.0,8.0,754,718,36,1.0,0.9921052631578947,0.9522546419098143,0.9447368421052632,Maintenance
2024-03-31,Presse #2,Nuit,8,1.5,6.5,531,517,14,0.8125,0.8599190283400809,0.9736346516007532,0.6802631578947368,Reglage
2024-03-31,Tour #1,Jour,8,1.0,7.0,483,455,28,0.875,0.8625,0.9420289855072463,0.7109375,Maintenance
2024-03-31,Tour #1,Nuit,8,1.0,7.0,552,510,42,0.875,0.9857142857142858,0.9239130434782609,0.796875,Reglage
2024-03-31,Tour #2,Jour,8,0.5,7.5,522,504,18,0.9375,0.8188235294117646,0.9655172413793104,0.7411764705882352,Maintenance
2024-03-31,Tour #2,Nuit,8,2.5,5.5,382,370,12,0.6875,0.8171122994652407,0.9685863874345549,0.5441176470588235,Reglage
2024-04-01,Presse #1,Jour,8,0.0,8.0,792,761,31,1.0,0.99,0.9608585858585859,0.95125,Reglage
2024-04-01,Presse #1,Nuit,8,1.0,7.0,583,573,10,0.875,0.832857142857143,0.9828473413379074,0.7162500000000002,Reglage
2024-04-01,Presse #2,Jour,8,0.0,8.0,739,714,25,1.0,0.9723684210526315,0.9661705006765899,0.9394736842105262,Maintenance
2024-04-01,Presse #2,Nuit,8,1.5,6.5,494,468,26,0.8125,0.8,0.9473684210526315,0.6157894736842106,Reglage
2024-04-01,Tour #1,Jour,8,1.0,7.0,471,443,28,0.875,0.8410714285714287,0.940552016985138,0.6921875000000002,Maintenance
2024-04-01,Tour #1,Nuit,8,0.5,7.5,510,473,37,0.9375,0.85,0.9274509803921569,0.7390625000000001,Maintenance
2024-04-01,Tour #2,Jour,8,0.0,8.0,583,563,20,1.0,0.8573529411764705,0.9656946826758147,0.8279411764705882,Maintenance
2024-04-01,Tour #2,Nuit,8,0.5,7.5,543,529,14,0.9375,0.851764705882353,0.9742173112338858,0.7779411764705882,Reglage
2024-04-02,Presse #1,Jour,8,0.0,8.0,684,673,11,1.0,0.855,0.9839181286549707,0.8412499999999999,Reglage
2024-04-02,Presse #1,Nuit,8,0.5,7.5,619,601,18,0.9375,0.8253333333333334,0.9709208400646203,0.75125,Maintenance
2024-04-02,Presse #2,Jour,8,0.0,8.0,663,644,19,1.0,0.8723684210526316,0.971342383107089,0.8473684210526315,Reglage
2024-04-02,Presse #2,Nuit,8,1.0,7.0,535,511,24,0.875,0.8045112781954887,0.9551401869158879,0.6723684210526316,Reglage
2024-04-02,Tour #1,Jour,8,0.5,7.5,489,448,41,0.9375,0.8150000000000001,0.9161554192229039,0.7000000000000001,Maintenance
2024-04-02,Tour #1,Nuit,8,2.5,5.5,349,321,28,0.6875,0.7931818181818182,0.9197707736389685,0.5015625,Reglage
2024-04-02,Tour #2,Jour,8,1.0,7.0,565,556,9,0.875,0.9495798319327731,0.984070796460177,0.8176470588235294,Reglage
2024-04-02,Tour #2,Nuit,8,0.5,7.5,554,537,17,0.9375,0.8690196078431371,0.9693140794223827,0.789705882352941,Reglage
2024-04-03,Presse #1,Jour,8,0.0,8.0,770,741,29,1.0,0.9625,0.9623376623376624,0.92625,Reglage
2024-04-03,Presse #1,Nuit,8,1.5,6.5,627,619,8,0.8125,0.9646153846153847,0.9872408293460925,0.77375,Reglage
2024-04-03,Presse #2,Jour,8,0.0,8.0,625,598,27,1.0,0.8223684210526315,0.9568,0.7868421052631578,Reglage
2024-04-03,Presse #2,Nuit,8,1.0,7.0,577,570,7,0.875,0.8676691729323308,0.9878682842287695,0.75,Maintenance
2024-04-03,Tour #1,Jour,8,0.0,8.0,553,512,41,1.0,0.8640625,0.9258589511754068,0.7999999999999999,Reglage
2024-04-03,Tour #1,Nuit,8,1.0,7.0,546,510,36,0.875,0.975,0.9340659340659341,0.796875,Maintenance
2024-04-03,Tour #2,Jour,8,0.0,8.0,641,616,25,1.0,0.9426470588235294,0.9609984399375975,0.9058823529411765,Maintenance
2024-04-03,Tour #2,Nuit,8,1.0,7.0,568,550,18,0.875,0.9546218487394957,0.9683098591549296,0.8088235294117646,Reglage
2024-04-04,Presse #1,Jour,8,0.5,7.5,684,654,30,0.9375,0.912,0.956140350877193,0.8175,Reglage
2024-04-04,Presse #1,Nuit,8,0.5,7.5,621,614,7,0.9375,0.828,0.9887278582930756,0.7675,Maintenance
2024-04-04,Presse #2,Jour,8,1.0,7.0,614,591,23,0.875,0.9233082706766916,0.9625407166123778,0.7776315789473683,Reglage
2024-04-04,Presse #2,Nuit,8,0.5,7.5,588,582,6,0.9375,0.8252631578947369,0.9897959183673469,0.7657894736842106,Maintenance
2024-04-04,Tour #1,Jour,8,0.0,8.0,587,552,35,1.0,0.9171875,0.9403747870528109,0.8625,Reglage
2024-04-04,Tour #1,Nuit,8,0.5,7.5,587,552,35,0.9375,0.9783333333333333,0.9403747870528109,0.8624999999999999,Reglage
2024-04-04,Tour #2,Jour,8,0.5,7.5,609,594,15,0.9375,0.9552941176470588,0.9753694581280788,0.873529411764706,Reglage
2024-04-04,Tour #2,Nuit,8,1.0,7.0,579,550,29,0.875,0.9731092436974789,0.9499136442141624,0.8088235294117646,Reglage
2024-04-05,Presse #1,Jour,8,1.0,7.0,658,639,19,0.875,0.94,0.9711246200607903,0.79875,Reglage
2024-04-05,Presse #1,Nuit,8,0.5,7.5,678,658,20,0.9375,0.904,0.9705014749262537,0.8225,Reglage
2024-04-05,Presse #2,Jour,8,0.0,8.0,673,656,17,1.0,0.8855263157894737,0.974739970282318,0.8631578947368421,Maintenance
2024-04-05,Presse #2,Nuit,8,1.0,7.0,620,613,7,0.875,0.9323308270676691,0.9887096774193549,0.8065789473684211,Reglage
2024-04-05,Tour #1,Jour,8,0.0,8.0,592,555,37,1.0,0.925,0.9375,0.8671875,Reglage
2024-04-05,Tour #1,Nuit,8,1.5,6.5,481,453,28,0.8125,0.925,0.9417879417879418,0.7078125000000001,Reglage
2024-04-05,Tour #2,Jour,8,0.0,8.0,631,625,6,1.0,0.9279411764705883,0.9904912836767037,0.9191176470588236,Reglage
2024-04-05,Tour #2,Nuit,8,1.0,7.0,589,569,20,0.875,0.9899159663865545,0.966044142614601,0.8367647058823529,Maintenance
2024-04-06,Presse #1,Jour,8,0.0,8.0,794,760,34,1.0,0.9925,0.9571788413098237,0.9500000000000001,Reglage
2024-04-06,Presse #1,Nuit,8,1.0,7.0,621,610,11,0.875,0.8871428571428571,0.9822866344605475,0.7625000000000001,Maintenance
2024-04-06,Presse #2,Jour,8,0.0,8.0,646,626,20,1.0,0.85,0.9690402476780186,0.8236842105263158,Maintenance
2024-04-06,Presse #2,Nuit,8,1.5,6.5,579,566,13,0.8125,0.9376518218623482,0.9775474956822107,0.7447368421052631,Reglage
2024-04-06,Tour #1,Jour,8,2.0,6.0,454,420,34,0.75,0.9458333333333334,0.9251101321585903,0.6562500000000001,Reglage
2024-04-06,Tour #1,Nuit,8,4.5,3.5,150,120,30,0.4375,0.5357142857142857,0.8,0.1875,Panne
2024-04-06,Tour #2,Jour,8,0.0,8.0,647,641,6,1.0,0.9514705882352941,0.990726429675425,0.9426470588235294,Reglage
2024-04-06,Tour #2,Nuit,8,0.5,7.5,510,504,6,0.9375,0.8,0.9882352941176471,0.7411764705882353,Reglage
2024-04-07,Presse #1,Jour,8,0.0,8.0,645,623,22,1.0,0.80625,0.9658914728682171,0.77875,Maintenance
2024-04-07,Presse #1,Nuit,8,1.0,7.0,567,555,12,0.875,0.81,0.9788359788359788,0.69375,Reglage
2024-04-07,Presse #2,Jour,8,2.0,6.0,483,476,7,0.75,0.8473684210526315,0.9855072463768116,0.6263157894736843,Reglage
2024-04-07,Presse #2,Nuit,8,0.5,7.5,717,703,14,0.9375,1.006315789473684,0.9804741980474198,0.9249999999999998,Reglage
2024-04-07,Tour #1,Jour,8,0.5,7.5,571,540,31,0.9375,0.9516666666666668,0.9457092819614711,0.8437500000000001,Reglage
2024-04-07,Tour #1,Nuit,8,1.5,6.5,449,412,37,0.8125,0.8634615384615385,0.9175946547884187,0.64375,Maintenance
2024-04-07,Tour #2,Jour,8,0.5,7.5,578,571,7,0.9375,0.9066666666666666,0.9878892733564014,0.8397058823529412,Maintenance
2024-04-07,Tour #2,Nuit,8,1.5,6.5,474,466,8,0.8125,0.857918552036199,0.9831223628691983,0.6852941176470588,Maintenance
2024-04-08,Presse #1,Jour,8,0.0,8.0,759,732,27,1.0,0.94875,0.9644268774703557,0.9149999999999999,Reglage
2024-04-08,Presse #1,Nuit,8,1.5,6.5,612,591,21,0.8125,0.9415384615384617,0.9656862745098039,0.7387500000000001,Maintenance
2024-04-08,Presse #2,Jour,8,0.0,8.0,663,650,13,1.0,0.8723684210526316,0.9803921568627451,0.8552631578947368,Reglage
2024-04-08,Presse #2,Nuit,8,0.5,7.5,715,696,19,0.9375,1.0035087719298246,0.9734265734265735,0.9157894736842105,Maintenance
2024-04-08,Tour #1,Jour,8,1.0,7.0,518,477,41,0.875,0.925,0.9208494208494209,0.7453125,Maintenance
2024-04-08,Tour #1,Nuit,8,1.0,7.0,509,473,36,0.875,0.9089285714285713,0.9292730844793713,0.7390624999999998,Maintenance
2024-04-08,Tour #2,Jour,8,0.0,8.0,642,629,13,1.0,0.9441176470588235,0.9797507788161994,0.925,Reglage
2024-04-08,Tour #2,Nuit,8,0.5,7.5,591,581,10,0.9375,0.9270588235294117,0.9830795262267343,0.8544117647058822,Maintenance
2024-04-09,Presse #1,Jour,8,0.0,8.0,734,726,8,1.0,0.9175,0.989100817438692,0.9075,Reglage
2024-04-09,Presse #1,Nuit,8,0.5,7.5,731,713,18,0.9375,0.9746666666666667,0.9753761969904241,0.8912500000000001,Maintenance
2024-04-09,Presse #2,Jour,8,0.0,8.0,687,659,28,1.0,0.9039473684210526,0.9592430858806404,0.8671052631578947,Reglage
2024-04-09,Presse #2,Nuit,8,0.5,7.5,662,653,9,0.9375,0.9291228070175438,0.986404833836858,0.8592105263157893,Reglage
2024-04-09,Tour #1,Jour,8,0.0,8.0,580,542,38,1.0,0.90625,0.9344827586206896,0.8468749999999999,Reglage
2024-04-09,Tour #1,Nuit,8,1.0,7.0,527,480,47,0.875,0.9410714285714287,0.9108159392789373,0.75,Reglage
2024-04-09,Tour #2,Jour,8,0.5,7.5,551,528,23,0.9375,0.8643137254901961,0.9582577132486388,0.7764705882352941,Reglage
2024-04-09,Tour #2,Nuit,8,0.5,7.5,563,556,7,0.9375,0.8831372549019607,0.9875666074600356,0.8176470588235294,Maintenance
2024-04-10,Presse #1,Jour,8,0.5,7.5,627,597,30,0.9375,0.836,0.9521531100478469,0.74625,Reglage
2024-04-10,Presse #1,Nuit,8,1.5,6.5,651,620,31,0.8125,1.0015384615384617,0.9523809523809523,0.7750000000000001,Reglage
2024-04-10,Presse #2,Jour,8,0.5,7.5,701,692,9,0.9375,0.983859649122807,0.9871611982881597,0.9105263157894736,Maintenance
2024-04-10,Presse #2,Nuit,8,0.5,7.5,574,560,14,0.9375,0.8056140350877192,0.975609756097561,0.7368421052631577,Maintenance
2024-04-10,Tour #1,Jour,8,4.5,3.5,150,107,43,0.4375,0.5357142857142857,0.7133333333333334,0.16718750000000002,Panne
2024-04-10,Tour #1,Nuit,8,0.5,7.5,507,470,37,0.9375,0.845,0.9270216962524654,0.7343749999999999,Reglage
2024-04-10,Tour #2,Jour,8,0.0,8.0,653,645,8,1.0,0.9602941176470589,0.9877488514548239,0.948529411764706,Reglage
2024-04-10,Tour #2,Nuit,8,2.5,5.5,446,438,8,0.6875,0.9540106951871659,0.9820627802690582,0.6441176470588236,Reglage
2024-04-11,Presse #1,Jour,8,0.5,7.5,624,596,28,0.9375,0.8320000000000001,0.9551282051282052,0.7450000000000001,Reglage
2024-04-11,Presse #1,Nuit,8,1.5,6.5,652,625,27,0.8125,1.003076923076923,0.9585889570552147,0.78125,Reglage
2024-04-11,Presse #2,Jour,8,0.5,7.5,629,600,29,0.9375,0.8828070175438596,0.9538950715421304,0.7894736842105263,Maintenance
2024-04-11,Presse #2,Nuit,8,1.5,6.5,498,493,5,0.8125,0.8064777327935222,0.9899598393574297,0.6486842105263158,Reglage
2024-04-11,Tour #1,Jour,8,0.0,8.0,615,565,50,1.0,0.9609375,0.9186991869918699,0.8828125,Reglage
2024-04-11,Tour #1,Nuit,8,4.5,3.5,150,116,34,0.4375,0.5357142857142857,0.7733333333333333,0.18125,Panne
2024-04-11,Tour #2,Jour,8,2.0,6.0,493,472,21,0.75,0.9666666666666667,0.9574036511156186,0.6941176470588235,Reglage
2024-04-11,Tour #2,Nuit,8,0.5,7.5,560,548,12,0.9375,0.8784313725490197,0.9785714285714285,0.8058823529411765,Maintenance
2024-04-12,Presse #1,Jour,8,0.0,8.0,645,623,22,1.0,0.80625,0.9658914728682171,0.77875,Maintenance
2024-04-12,Presse #1,Nuit,8,1.0,7.0,567,555,12,0.875,0.81,0.9788359788359788,0.69375,Reglage
2024-04-12,Presse #2,Jour,8,2.0,6.0,483,476,7,0.75,0.8473684210526315,0.9855072463768116,0.6263157894736843,Reglage
2024-04-12,Presse #2,Nuit,8,0.5,7.5,717,703,14,0.9375,1.006315789473684,0.9804741980474198,0.9249999999999998,Reglage
2024-04-12,Tour #1,Jour,8,0.5,7.5,571,540,31,0.9375,0.9516666666666668,0.9457092819614711,0.8437500000000001,Reglage
2024-04-12,Tour #1,Nuit,8,1.5,6.5,449,412,37,0.8125,0.8634615384615385,0.9175946547884187,0.64375,Maintenance
2024-04-12,Tour #2,Jour,8,0.5,7.5,578,571,7,0.9375,0.9066666666666666,0.9878892733564014,0.8397058823529412,Maintenance
2024-04-12,Tour #2,Nuit,8,1.5,6.5,474,466,8,0.8125,0.857918552036199,0.9831223628691983,0.6852941176470588,Maintenance
2024-04-13,Presse #1,Jour,8,0.0,8.0,794,760,34,1.0,0.9925,0.9571788413098237,0.9500000000000001,Reglage
2024-04-13,Presse #1,Nuit,8,1.0,7.0,621,610,11,0.875,0.8871428571428571,0.9822866344605475,0.7625000000000001,Maintenance
2024-04-13,Presse #2,Jour,8,0.0,8.0,646,626,20,1.0,0.85,0.9690402476780186,0.8236842105263158,Maintenance
2024-04-13,Presse #2,Nuit,8,1.5,6.5,579,566,13,0.8125,0.9376518218623482,0.9775474956822107,0.7447368421052631,Reglage
2024-04-13,Tour #1,Jour,8,2.0,6.0,454,420,34,0.75,0.9458333333333334,0.9251101321585903,0.6562500000000001,Reglage
2024-04-13,Tour #1,Nuit,8,4.5,3.5,150,120,30,0.4375,0.5357142857142857,0.8,0.1875,Panne
2024-04-13,Tour #2,Jour,8,0.0,8.0,647,641,6,1.0,0.9514705882352941,0.990726429675425,0.9426470588235294,Reglage
2024-04-13,Tour #2,Nuit,8,0.5,7.5,510,504,6,0.9375,0.8,0.9882352941176471,0.7411764705882353,Reglage
2024-04-14,Presse #1,Jour,8,0.0,8.0,684,673,11,1.0,0.855,0.9839181286549707,0.8412499999999999,Reglage
2024-04-14,Presse #1,Nuit,8,0.5,7.5,619,601,18,0.9375,0.8253333333333334,0.9709208400646203,0.75125,Maintenance
2024-04-14,Presse #2,Jour,8,0.0,8.0,663,644,19,1.0,0.8723684210526316,0.971342383107089,0.8473684210526315,Reglage
2024-04-14,Presse #2,Nuit,8,1.0,7.0,535,511,24,0.875,0.8045112781954887,0.9551401869158879,0.6723684210526316,Reglage
2024-04-14,Tour #1,Jour,8,0.5,7.5,489,448,41,0.9375,0.8150000000000001,0.9161554192229039,0.7000000000000001,Maintenance
2024-04-14,Tour #1,Nuit,8,2.5,5.5,349,321,28,0.6875,0.7931818181818182,0.9197707736389685,0.5015625,Reglage
2024-04-14,Tour #2,Jour,8,1.0,7.0,565,556,9,0.875,0.9495798319327731,0.984070796460177,0.8176470588235294,Reglage
2024-04-14,Tour #2,Nuit,8,0.5,7.5,554,537,17,0.9375,0.8690196078431371,0.9693140794223827,0.789705882352941,Reglage
2024-04-15,Presse #1,Jour,8,1.0,7.0,629,621,8,0.875,0.8985714285714286,0.9872813990461049,0.77625,Reglage
2024-04-15,Presse #1,Nuit,8,1.0,7.0,648,621,27,0.875,0.9257142857142857,0.9583333333333334,0.7762500000000001,Reglage
2024-04-15,Presse #2,Jour,8,0.0,8.0,627,614,13,1.0,0.825,0.9792663476874003,0.8078947368421052,Reglage
2024-04-15,Presse #2,Nuit,8,0.5,7.5,666,643,23,0.9375,0.9347368421052631,0.9654654654654654,0.8460526315789473,Reglage
2024-04-15,Tour #1,Jour,8,0.0,8.0,638,597,41,1.0,0.996875,0.9357366771159875,0.9328125,Reglage
2024-04-15,Tour #1,Nuit,8,4.5,3.5,150,122,28,0.4375,0.5357142857142857,0.8133333333333334,0.19062500000000002,Panne
2024-04-15,Tour #2,Jour,8,0.0,8.0,565,556,9,1.0,0.8308823529411765,0.984070796460177,0.8176470588235295,Reglage
2024-04-15,Tour #2,Nuit,8,0.5,7.5,527,501,26,0.9375,0.8266666666666667,0.9506641366223909,0.736764705882353,Maintenance
2024-04-16,Presse #1,Jour,8,0.5,7.5,615,607,8,0.9375,0.82,0.9869918699186991,0.7587499999999999,Reglage
2024-04-16,Presse #1,Nuit,8,1.5,6.5,530,506,24,0.8125,0.8153846153846154,0.9547169811320755,0.6325,Reglage
2024-04-16,Presse #2,Jour,8,1.0,7.0,542,535,7,0.875,0.8150375939849624,0.9870848708487084,0.7039473684210525,Maintenance
2024-04-16,Presse #2,Nuit,8,2.5,5.5,458,446,12,0.6875,0.8765550239234449,0.9737991266375546,0.5868421052631578,Reglage
2024-04-16,Tour #1,Jour,8,1.0,7.0,554,507,47,0.875,0.9892857142857142,0.9151624548736462,0.7921875,Reglage
2024-04-16,Tour #1,Nuit,8,1.5,6.5,450,424,26,0.8125,0.8653846153846153,0.9422222222222222,0.6624999999999999,Maintenance
2024-04-16,Tour #2,Jour,8,1.0,7.0,542,528,14,0.875,0.9109243697478991,0.974169741697417,0.776470588235294,Maintenance
2024-04-16,Tour #2,Nuit,8,2.5,5.5,379,367,12,0.6875,0.8106951871657754,0.9683377308707124,0.5397058823529411,Reglage
2024-04-17,Presse #1,Jour,8,0.5,7.5,627,597,30,0.9375,0.836,0.9521531100478469,0.74625,Reglage
2024-04-17,Presse #1,Nuit,8,1.5,6.5,651,620,31,0.8125,1.0015384615384617,0.9523809523809523,0.7750000000000001,Reglage
2024-04-17,Presse #2,Jour,8,0.5,7.5,701,692,9,0.9375,0.983859649122807,0.9871611982881597,0.9105263157894736,Maintenance
2024-04-17,Presse #2,Nuit,8,0.5,7.5,574,560,14,0.9375,0.8056140350877192,0.975609756097561,0.7368421052631577,Maintenance
2024-04-17,Tour #1,Jour,8,4.5,3.5,150,107,43,0.4375,0.5357142857142857,0.7133333333333334,0.16718750000000002,Panne
2024-04-17,Tour #1,Nuit,8,0.5,7.5,507,470,37,0.9375,0.845,0.9270216962524654,0.7343749999999999,Reglage
2024-04-17,Tour #2,Jour,8,0.0,8.0,653,645,8,1.0,0.9602941176470589,0.9877488514548239,0.948529411764706,Reglage
2024-04-17,Tour #2,Nuit,8,2.5,5.5,446,438,8,0.6875,0.9540106951871659,0.9820627802690582,0.6441176470588236,Reglage
2024-04-18,Presse #1,Jour,8,0.0,8.0,778,745,33,1.0,0.9725,0.9575835475578406,0.93125,Reglage
2024-04-18,Presse #1,Nuit,8,2.5,5.5,559,540,19,0.6875,1.0163636363636364,0.9660107334525939,0.6749999999999999,Reglage
2024-04-18,Presse #2,Jour,8,1.0,7.0,657,629,28,0.875,0.9879699248120302,0.9573820395738204,0.8276315789473685,Maintenance
2024-04-18,Presse #2,Nuit,8,0.5,7.5,636,626,10,0.9375,0.8926315789473684,0.9842767295597484,0.8236842105263158,Reglage
2024-04-18,Tour #1,Jour,8,2.0,6.0,442,414,28,0.75,0.9208333333333334,0.9366515837104072,0.6468750000000001,Maintenance
2024-04-18,Tour #1,Nuit,8,1.0,7.0,514,481,33,0.875,0.9178571428571429,0.9357976653696498,0.7515625000000001,Reglage
2024-04-18,Tour #2,Jour,8,0.0,8.0,635,616,19,1.0,0.9338235294117647,0.9700787401574803,0.9058823529411765,Reglage
2024-04-18,Tour #2,Nuit,8,1.5,6.5,497,474,23,0.8125,0.8995475113122172,0.9537223340040242,0.6970588235294118,Reglage
2024-04-19,Presse #1,Jour,8,0.0,8.0,645,623,22,1.0,0.80625,0.9658914728682171,0.77875,Maintenance
2024-04-19,Presse #1,Nuit,8,1.0,7.0,567,555,12,0.875,0.81,0.9788359788359788,0.69375,Reglage
2024-04-19,Presse #2,Jour,8,2.0,6.0,483,476,7,0.75,0.8473684210526315,0.9855072463768116,0.6263157894736843,Reglage
2024-04-19,Presse #2,Nuit,8,0.5,7.5,717,703,14,0.9375,1.006315789473684,0.9804741980474198,0.9249999999999998,Reglage
2024-04-19,Tour #1,Jour,8,0.5,7.5,571,540,31,0.9375,0.9516666666666668,0.9457092819614711,0.8437500000000001,Reglage
2024-04-19,Tour #1,Nuit,8,1.5,6.5,449,412,37,0.8125,0.8634615384615385,0.9175946547884187,0.64375,Maintenance
2024-04-19,Tour #2,Jour,8,0.5,7.5,578,571,7,0.9375,0.9066666666666666,0.9878892733564014,0.8397058823529412,Maintenance
2024-04-19,Tour #2,Nuit,8,1.5,6.5,474,466,8,0.8125,0.857918552036199,0.9831223628691983,0.6852941176470588,Maintenance
2024-04-20,Presse #1,Jour,8,0.0,8.0,792,761,31,1.0,0.99,0.9608585858585859,0.95125,Reglage
2024-04-20,Presse #1,Nuit,8,1.0,7.0,583,573,10,0.875,0.832857142857143,0.9828473413379074,0.7162500000000002,Reglage
2024-04-20,Presse #2,Jour,8,0.0,8.0,739,714,25,1.0,0.9723684210526315,0.9661705006765899,0.9394736842105262,Maintenance
2024-04-20,Presse #2,Nuit,8,1.5,6.5,494,468,26,0.8125,0.8,0.9473684210526315,0.6157894736842106,Reglage
2024-04-20,Tour #1,Jour,8,1.0,7.0,471,443,28,0.875,0.8410714285714287,0.940552016985138,0.6921875000000002,Maintenance
2024-04-20,Tour #1,Nuit,8,0.5,7.5,510,473,37,0.9375,0.85,0.9274509803921569,0.7390625000000001,Maintenance
2024-04-20,Tour #2,Jour,8,0.0,8.0,583,563,20,1.0,0.8573529411764705,0.9656946826758147,0.8279411764705882,Maintenance
2024-04-20,Tour #2,Nuit,8,0.5,7.5,543,529,14,0.9375,0.851764705882353,0.9742173112338858,0.7779411764705882,Reglage
2024-04-21,Presse #1,Jour,8,0.0,8.0,792,761,31,1.0,0.99,0.9608585858585859,0.95125,Reglage
2024-04-21,Presse #1,Nuit,8,1.0,7.0,583,573,10,0.875,0.832857142857143,0.9828473413379074,0.7162500000000002,Reglage
2024-04-21,Presse #2,Jour,8,0.0,8.0,739,714,25,1.0,0.9723684210526315,0.9661705006765899,0.9394736842105262,Maintenance
2024-04-21,Presse #2,Nuit,8,1.5,6.5,494,468,26,0.8125,0.8,0.9473684210526315,0.6157894736842106,Reglage
2024-04-21,Tour #1,Jour,8,1.0,7.0,471,443,28,0.875,0.8410714285714287,0.940552016985138,0.6921875000000002,Maintenance
2024-04-21,Tour #1,Nuit,8,0.5,7.5,510,473,37,0.9375,0.85,0.9274509803921569,0.7390625000000001,Maintenance
2024-04-21,Tour #2,Jour,8,0.0,8.0,583,563,20,1.0,0.8573529411764705,0.9656946826758147,0.8279411764705882,Maintenance
2024-04-21,Tour #2,Nuit,8,0.5,7.5,543,529,14,0.9375,0.851764705882353,0.9742173112338858,0.7779411764705882,Reglage
2024-04-22,Presse #1,Jour,8,1.0,7.0,663,638,25,0.875,0.9471428571428571,0.9622926093514329,0.7974999999999999,Reglage
2024-04-22,Presse #1,Nuit,8,1.5,6.5,570,557,13,0.8125,0.8769230769230769,0.9771929824561404,0.69625,Reglage
2024-04-22,Presse #2,Jour,8,1.0,7.0,639,611,28,0.875,0.9609022556390978,0.9561815336463224,0.8039473684210526,Reglage
2024-04-22,Presse #2,Nuit,8,2.5,5.5,474,459,15,0.6875,0.907177033492823,0.9683544303797469,0.6039473684210527,Reglage
2024-04-22,Tour #1,Jour,8,4.5,3.5,150,111,39,0.4375,0.5357142857142857,0.74,0.1734375,Panne
2024-04-22,Tour #1,Nuit,8,1.5,6.5,507,475,32,0.8125,0.975,0.9368836291913215,0.7421875,Reglage
